Stat_ID,MONLOC_AB,DataLoggerLineName,Stat_DATE,ActivityIdentifier,ActivityMediaName,CharacteristicName,StatMEASURE,ResultMeasureUnitCode,DataType,UseForCalc,StatisticalBaseCode,TimeBasisName,NumResults,COMMENTS,CreatedDateTime,LastChangeDate,ActivityInTWQD
16DF1EEA-216B-42DE-A54B-B257638CAB39,WFKALTH1,21119058,4/25/2022,WFKALTH1_20220425_2021Fall_TS,Water,"Temperature, water",7.48334,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
16E10D28-3B56-449A-A805-E4B7979DAC47,BRADENTH1,20386542,7/18/2022,BRADENTH1_20220718_2022Sum_TS,Water,"Temperature, water",13.7549,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
16E4816C-E711-41B5-B114-1A6FB0DC98C4,WFKALTH1,21119058,1/27/2022,WFKALTH1_20220127_2021Fall_TS,Water,"Temperature, water",4.71124,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
16E5DE9B-3B63-4486-BA35-A1FE8B7C3E52,PINSTH1,21337442,8/3/2022,PINSTH1_20220803_2022Sum_TS,Water,"Temperature, water",13.7887,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
16E5F8FB-0E40-4253-923A-E5F17DE6EC23,WFKALTH1,21119058,6/24/2021,WFKALTH1_20210624_2021Sum_TS,Water,"Temperature, water",13.0926,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
16E8399B-F0F8-46DF-ADAC-29B41BEFD2BB,NOLANTH3,21119066,9/1/2022,NOLANTH3_20220901_2022Sum_TS,Water,"Temperature, water",14.8904,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
16EA6C87-5FF2-4AB5-8963-76F92C4C102E,CHALATH2,21119035,7/28/2022,CHALATH2_20220728_2022Sum_TS,Water,"Temperature, water",15.4983,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
16EC66C5-0815-467F-95C2-DEA616D7BC2F,NOLANDO1,21096024,8/27/2022,NOLANDO1_20220827_2022Sum_TS,Water,Dissolved oxygen (DO),8.77792,mg/l,Calculated,1,Mean,1 Day,96,NULL,04:16.6,24:59.6,NULL
16ECDB1B-2300-4D11-9727-4C3E27E5AB48,WILLOBTH1,21119077,3/6/2022,WILLOBTH1_20220306_2021Fall_TS,Water,"Temperature, water",6.94709,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
16EF915D-D928-43B4-866B-39238E275902,PINSTH1,21337442,9/14/2022,PINSTH1_20220914_2022Sum_TS,Water,"Temperature, water",12.606,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
16F11506-F45B-4034-BEBE-D31A2B425083,CHALATH2,21119035,8/1/2022,CHALATH2_20220801_2022Sum_TS,Water,"Temperature, water",14.783,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
16F150E0-369B-4418-B3AE-2B8D67F3B4F9,SIXMILETH1,10699431,7/6/2022,SIXMILETH1_20220706_2022Sum_TS,Water,"Temperature, water",11.783,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
16F1A5D4-758C-44CD-870A-7D1927EC9866,ELKTH1,21119020,5/31/2022,ELKTH1_20220531_2022Sum_TS,Water,"Temperature, water",9.99436,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
16F220C6-FD5B-4783-9ACB-C2B6C055FEC5,GOODTH2,21119036,8/23/2022,GOODTH2_20220823_2022Sum_TS,Water,"Temperature, water",15.6022,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
16F2DCA3-F017-4F47-8678-873BC603085A,CEDARTH1,21119059,5/11/2022,CEDARTH1_20220511_2021Fall_TS,Water,"Temperature, water",8.69528,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
16F4FD27-9D0D-4F85-8366-D8FF827D7BFB,WFKALTH1,21119058,8/29/2021,WFKALTH1_20210829_2021Sum_TS,Water,"Temperature, water",12.8995,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
16F569AB-F12F-456E-9DC1-2746D69D68B2,WPOLETH1,20386528,6/8/2021,WPOLETH1_20210608_2021Sum_TS,Water,"Temperature, water",9.27269,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
16F6B7A2-C51E-411B-895A-28F9D847C4AB,NOLANTH3,21119066,9/22/2022,NOLANTH3_20220922_2022Sum_TS,Water,"Temperature, water",11.7136,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
16F733F1-C383-4154-91A9-E88CE210EFDA,SPLITTH1,21337379,6/12/2022,SPLITTH1_20220612_2022Sum_TS,Water,"Temperature, water",9.77557,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
16F92109-D994-4716-AB98-836C4FC8F5F1,SNIDERTH1,20386526,6/19/2021,SNIDERTH1_20210619_2021Sum_TS,Water,"Temperature, water",9.78922,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
16F9C99B-019D-4DDA-B3E4-CB2E8BE474D7,CEDARTH2,10699459,10/1/2022,CEDARTH2_20221001_2022Sum_TS,Water,"Temperature, water",11.856,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
16FA671B-C48A-4B2E-9F85-194E8DB51045,WINFLDTH2,20651384,8/3/2021,WINFLDTH2_20210803_2021Sum_TS,Water,"Temperature, water",15.5915,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
16FBF479-9409-44B0-9FE6-0002D5E21015,NOLANTH1,21119071,8/21/2021,NOLANTH1_20210821_2021Sum_TS,Water,"Temperature, water",15.0338,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,32:10.2,24:59.6,43:13.5
16FC783B-C350-464A-8A35-AF091DCE41F4,WPOLETH1,20386528,7/17/2021,WPOLETH1_20210717_2021Sum_TS,Water,"Temperature, water",12.1813,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
16FCBEB8-4291-4C18-B8D0-02BCD9CD4B16,FLETCHTH2,10699462,8/24/2022,FLETCHTH2_20220824_2022Sum_TS,Water,"Temperature, water",13.5903,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
16FD510C-78A5-4327-8B9F-FDB8BC31C54C,ELKTH2,21119024,6/10/2022,ELKTH2_20220610_2022Sum_TS,Water,"Temperature, water",10.4128,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
16FD8294-4194-464E-A1E9-A31029184214,NOLANTH1,10694014,6/13/2022,NOLANTH1_20220613_2022Sum_TS,Water,"Temperature, water",10.4858,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
16FDB532-94E8-42D6-9D2A-F5FB53D1DF86,WFKALTH1,21337440,9/11/2022,WFKALTH1_20220911_2022Sum_TS,Water,"Temperature, water",14.129,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
16FF1219-D73C-41F8-B7AD-7619DB63FB81,NFWINFDTH1,21119068,4/15/2022,NFWINFDTH1_20220415_2021Fall_TS,Water,"Temperature, water",5.2428,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
16FF3933-22F1-45E7-944A-EB20711221E4,BRADENTH2,21119056,7/5/2022,BRADENTH2_20220705_2022Sum_TS,Water,"Temperature, water",12.6528,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
16FF3948-AF87-40C3-BA5A-7ACD85C8584F,WINFLDTH1,21119076,7/23/2022,WINFLDTH1_20220723_2022Sum_TS,Water,"Temperature, water",14.626,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
16FF53A9-96EB-4586-80F5-3AB54BF50982,WILLOBTH1,21119077,12/6/2021,WILLOBTH1_20211206_2021Fall_TS,Water,"Temperature, water",6.52423,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
17002C84-DBA5-4EBB-9949-7A51C9AEFC28,TAFTTH1,20386544,6/1/2022,TAFTTH1_20220601_2022Sum_TS,Water,"Temperature, water",8.54532,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
1700315E-8577-48D8-9A1E-A2084F0FB1BC,EFIRONMTH1,20651379,7/5/2021,EFIRONMTH1_20210705_2021Sum_TS,Water,"Temperature, water",11.379,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
17007347-639F-40A2-ACAE-1B2F1EE4AB14,NOLANTH2,21119064,7/9/2022,NOLANTH2_20220709_2022Sum_TS,Water,"Temperature, water",12.8459,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
17062652-3EA1-49DD-8EB1-AFE7E1F141CA,CEDARTH1,21119031,9/29/2022,CEDARTH1_20220929_2022Sum_TS,Water,"Temperature, water",12.0662,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
1706371B-811D-4CC7-904E-3A216C2CB7EA,JACKTH1,21119019,9/18/2022,JACKTH1_20220918_2022Sum_TS,Water,"Temperature, water",10.1646,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
17070D20-94B5-471E-853D-84C7A63AA0BB,MCQUARYTH1,10699488,7/15/2021,MCQUARYTH1_20210715_2021Sum_TS,Water,"Temperature, water",14.84,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
1707F2E7-4084-4435-866A-C30D947D4DCA,BRADENTH2,21119056,8/16/2021,BRADENTH2_20210816_2021Sum_TS,Water,"Temperature, water",14.3903,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
1708DB4D-6AB8-4531-B47B-7E826EAAE5AD,PINSTH1,21337442,5/25/2022,PINSTH1_20220525_2022Sum_TS,Water,"Temperature, water",9.52024,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
1709FF49-EAF0-4814-88ED-B63765EC04A8,CRIPPTH1,20651387,8/2/2021,CRIPPTH1_20210802_2021Sum_TS,Water,"Temperature, water",10.8081,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
170AC202-237C-4994-BAF4-37C7BA25FD18,ELKTH1,21119020,10/2/2022,ELKTH1_20221002_2022Sum_TS,Water,"Temperature, water",10.0895,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
170C68EB-BC0D-4471-A7AA-E2DD4AA1B7C0,OWLTH1,20651380,12/22/2021,OWLTH1_20211222_2021Fall_TS,Water,"Temperature, water",5.90982,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
170CEFDA-CD96-4BB4-85EC-8218FA8E1730,CEDARTH1,21119031,6/27/2022,CEDARTH1_20220627_2022Sum_TS,Water,"Temperature, water",14.5972,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
170DC7AE-A5F1-46AA-B259-0D90C647C254,CHALATH2,21119057,1/26/2022,CHALATH2_20220126_2021Fall_TS,Water,"Temperature, water",5.79861,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
170F2955-01A1-4226-BF55-BF645243829D,OWLTH2,20651393,9/24/2021,OWLTH2_20210924_2021Sum_TS,Water,"Temperature, water",10.6258,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
170FDAE6-D3DF-4698-B9BD-C722E05B1104,OWLTH1,21119065,5/21/2022,OWLTH1_20220521_2022Sum_TS,Water,"Temperature, water",9.21009,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
1710EEAB-5AE3-4476-BC57-6F6D2B2EAB89,MCQUARYTH1,10699488,8/8/2022,MCQUARYTH1_20220808_2022Sum_TS,Water,"Temperature, water",15.7426,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
171127E1-357C-4F02-8181-75BF4194319D,WFKALTH1,21337440,7/7/2022,WFKALTH1_20220707_2022Sum_TS,Water,"Temperature, water",13.2765,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
17117816-3B75-40A8-B7F1-F8704223B45A,HOHTH2,10598990,7/10/2021,HOHTH2_20210710_2021Sum_TS,Water,"Temperature, water",15.0324,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
1712BABD-48E0-4830-9BB5-C87E09031BD2,HOHTH3,21119078,12/29/2021,HOHTH3_20211229_2021Fall_TS,Water,"Temperature, water",3.52578,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
1713BC22-0E00-45FC-96B7-AF1EBEDD7CF5,HOHTH5,21337443,8/4/2022,HOHTH5_20220804_2022Sum_TS,Water,"Temperature, water",12.268,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
171410AC-BD97-4F7F-90CA-349C4A72D783,NOLANDO1,21096024,8/18/2021,NOLANDO1_20210818_2021Sum_TS,Water,Dissolved oxygen (DO),8.75,mg/l,Calculated,1,Daily Maximum,1 Day,96,NULL,35:50.8,24:59.6,NULL
17170392-63D8-42B8-85CC-5892D4299676,LINETH1,20651389,8/6/2021,LINETH1_20210806_2021Sum_TS,Water,"Temperature, water",13.4358,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
1717CC00-866D-4FFC-A496-37CEBC8B32E6,HOHTH4,21119084,8/11/2021,HOHTH4_20210811_2021Sum_TS,Water,"Temperature, water",14.1458,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
17185DD9-1933-454C-9187-1C3888B18F59,HOHCRKTH1,20386529,6/2/2022,HOHCRKTH1_20220602_2022Sum_TS,Water,"Temperature, water",8.05157,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
1718A910-DB24-4C1C-8B25-2DB818728928,WTWINTH2,20651388,6/26/2022,WTWINTH2_20220626_2022Sum_TS,Water,"Temperature, water",12.469,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
17196AC4-4706-4F87-916B-42D089E2F97A,TOWERTH1,20386549,10/1/2021,TOWERTH1_20211001_2021Sum_TS,Water,"Temperature, water",10.4712,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
1719FABC-AC5C-4490-AF63-109D77363322,PINSTH1,21337442,8/18/2022,PINSTH1_20220818_2022Sum_TS,Water,"Temperature, water",13.522,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
171C61E9-1284-44D3-A35E-7335B1FC3386,WTWINTH1,20386534,9/28/2021,WTWINTH1_20210928_2021Sum_TS,Water,"Temperature, water",9.78,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
171C907B-03BF-4D61-B3AF-7D69E160174E,CHALATH1,21119069,8/6/2021,CHALATH1_20210806_2021Sum_TS,Water,"Temperature, water",14.8375,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
171C9A30-AF2D-415D-9313-892FEF5CDC1B,EFKALTH1,21119060,7/22/2021,EFKALTH1_20210722_2021Sum_TS,Water,"Temperature, water",13.4358,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
171CACA9-7BD9-4CA2-ACB4-014D3A1DE6EC,WINFLDTH2,20651384,7/30/2021,WINFLDTH2_20210730_2021Sum_TS,Water,"Temperature, water",15.1348,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
171CDE41-AA20-48FE-8B08-B3CA29DDE116,ALDERTH1,20386553,6/29/2022,ALDERTH1_20220629_2022Sum_TS,Water,"Temperature, water",12.2916,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
171E2029-12D9-42F0-8EA1-8DA6374F288B,CHALATH2,21119057,10/5/2021,CHALATH2_20211005_2021Sum_TS,Water,"Temperature, water",10.9476,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
171F4B44-BC8B-47D5-B419-EFFA1FC6C528,MCQUARYTH1,10699488,6/28/2022,MCQUARYTH1_20220628_2022Sum_TS,Water,"Temperature, water",13.064,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
171F7076-8583-49F3-986F-2AF7BBDD5208,FLETCHTH2,10560281,7/27/2021,FLETCHTH2_20210727_2021Sum_TS,Water,"Temperature, water",12.727,deg C,Calculated,1,Daily Minimum,1 Day,24,NULL,33:06.0,24:59.6,42:31.2
171FF72E-86CF-4AB8-B5FA-E6210DB457D6,HOHTH5,21337443,9/19/2022,HOHTH5_20220919_2022Sum_TS,Water,"Temperature, water",10.7217,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
1720DCBD-9BC2-4816-909C-04520EF7D3BC,TOWERTH1,20386549,6/11/2021,TOWERTH1_20210611_2021Sum_TS,Water,"Temperature, water",9.53673,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
1720F451-A9FC-4C28-BAAD-5B425FB7FD24,GOODTH2,21119081,9/27/2021,GOODTH2_20210927_2021Sum_TS,Water,"Temperature, water",11.984,deg C,Calculated,1,Mean,1 Day,95,NULL,32:51.8,24:59.6,42:31.2
1721E66B-4EB0-47A0-A997-9C39233B2B66,LOSTTH1,21119070,9/19/2022,LOSTTH1_20220919_2022Sum_TS,Water,"Temperature, water",12.0093,deg C,Calculated,1,Daily Maximum,1 Day,45,NULL,09:04.6,24:59.6,NULL
1722221D-F78C-451B-9390-C334F1E72A09,GOODTH1,21119074,11/14/2021,GOODTH1_20211114_2021Fall_TS,Water,"Temperature, water",10.6794,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
17239632-F85B-4969-A66C-DB08A01AD97E,WILLOBTH1,21119077,7/27/2021,WILLOBTH1_20210727_2021Sum_TS,Water,"Temperature, water",16.6886,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
17240517-1F5A-4171-8D44-E7A7EC25EBD5,ELKTH2,20651383,9/18/2021,ELKTH2_20210918_2021Sum_TS,Water,"Temperature, water",12.0534,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
17263F53-4FD8-408C-8C11-25C904FD9A08,BRADENTH2,21119056,7/4/2022,BRADENTH2_20220704_2022Sum_TS,Water,"Temperature, water",12.7677,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
17274A70-DCEF-4E3F-B5B6-DF243C54F409,TOWERTH1,20386549,7/13/2022,TOWERTH1_20220713_2022Sum_TS,Water,"Temperature, water",14.242,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
1728D3BB-B691-4CD9-A430-A25CA441EBE2,BRADENTH1,21119055,10/3/2021,BRADENTH1_20211003_2021Sum_TS,Water,"Temperature, water",11.4579,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
1728ED9D-D59F-47A1-833A-BEEA1A2D5935,SNIDERTH1,20386526,5/30/2022,SNIDERTH1_20220530_2022Sum_TS,Water,"Temperature, water",7.242,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
17295B62-7C72-415B-9391-21F0AB301636,NOLANTH1,21119071,9/4/2021,NOLANTH1_20210904_2021Sum_TS,Water,"Temperature, water",13.9512,deg C,Calculated,1,Mean,1 Day,96,NULL,32:08.0,24:59.6,43:13.5
172AD16C-6973-47C8-B40A-DC6AE14A2C90,EPOLETH1,10598988,6/24/2021,EPOLETH1_20210624_2021Sum_TS,Water,"Temperature, water",12.0239,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
172B8B7E-2955-41BF-A45C-662A939B7888,CEDARTH1,21119059,8/4/2021,CEDARTH1_20210804_2021Sum_TS,Water,"Temperature, water",13.7742,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
172C7F1E-FD46-4129-A660-753BBEA5CB1A,WILLOBTH1,21119023,5/26/2022,WILLOBTH1_20220526_2022Sum_TS,Water,"Temperature, water",9.29895,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
172CD915-0AFE-48D9-B931-0E00BDDAC727,EPOLETH1,10598988,7/8/2021,EPOLETH1_20210708_2021Sum_TS,Water,"Temperature, water",13.573,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
172D3965-50AD-4823-B0FB-487EE8A56763,TAFTTH1,20386544,9/26/2021,TAFTTH1_20210926_2021Sum_TS,Water,"Temperature, water",9.977,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
172F8364-9BB6-47F2-8843-DD93CAA25F11,HOHTH5,21337443,8/25/2022,HOHTH5_20220825_2022Sum_TS,Water,"Temperature, water",9.435,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
1731525A-5EE1-478F-8C46-BA92A796B7E4,SIXMILETH1,10699431,9/3/2021,SIXMILETH1_20210903_2021Sum_TS,Water,"Temperature, water",11.8621,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
173287D8-60F1-48CD-90BB-7CE6E38DD2F0,HOHTH3,21119021,8/10/2022,HOHTH3_20220810_2022Sum_TS,Water,"Temperature, water",15.9776,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
173504A0-FAB2-4158-AF68-FB34206CD023,CEDARTH2,21119083,3/10/2022,CEDARTH2_20220310_2021Fall_TS,Water,"Temperature, water",5.27397,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
1735C746-4577-4C79-BBE1-646960CD9E74,CEDARTH1,21119059,9/2/2021,CEDARTH1_20210902_2021Sum_TS,Water,"Temperature, water",11.2228,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
17360DEF-2AF7-4953-BF1F-EB30344BF175,WFKALTH1,21119058,4/15/2022,WFKALTH1_20220415_2021Fall_TS,Water,"Temperature, water",5.91595,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
17360E1C-4E36-459F-AB9D-E451E1AEDB0F,CEDARTH1,21119059,9/20/2021,CEDARTH1_20210920_2021Sum_TS,Water,"Temperature, water",12.37,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
17367725-1629-411A-819B-B84F5DCAC38D,OWLTH1,21119065,6/2/2022,OWLTH1_20220602_2022Sum_TS,Water,"Temperature, water",11.1513,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
173752EF-F6A7-426B-82A9-52C7A3D89FF7,CANYOTH1,10699480,9/22/2021,CANYOTH1_20210922_2021Sum_TS,Water,"Temperature, water",13.0709,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
17377B00-1B53-445E-A064-5B14130038D7,JACKTH1,21119079,4/1/2022,JACKTH1_20220401_2021Fall_TS,Water,"Temperature, water",5.86944,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
1738E79C-68DF-4F06-8A2C-B1641C0C8422,HOHTH3,21119078,7/21/2021,HOHTH3_20210721_2021Sum_TS,Water,"Temperature, water",15.5272,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
173D5FF8-EA40-4DFA-94F1-C0DB319E9BB2,TOWERTH1,20386549,5/30/2022,TOWERTH1_20220530_2022Sum_TS,Water,"Temperature, water",8.643,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
173D6B55-C1A7-4E95-8680-5C37BB98412D,NFWINFDTH1,21119037,8/16/2022,NFWINFDTH1_20220816_2022Sum_TS,Water,"Temperature, water",14.4654,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
173DB85A-B722-42A7-8582-2ACD089A0695,HOHTH3,21119078,11/2/2021,HOHTH3_20211102_2021Fall_TS,Water,"Temperature, water",9.04921,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
173DB864-8574-49E6-934C-334CE1025805,CRIPPTH1,20651387,8/19/2021,CRIPPTH1_20210819_2021Sum_TS,Water,"Temperature, water",10.0485,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
173EEB6B-F3A0-4FC9-97EA-32D51313069C,CEDARTH2,10699459,7/31/2021,CEDARTH2_20210731_2021Sum_TS,Water,"Temperature, water",14.5465,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
1741754E-EB46-439B-A75F-5CA98AA637D2,CEDARTH2,21119083,5/23/2022,CEDARTH2_20220523_2021Fall_TS,Water,"Temperature, water",8.95067,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
17434CBD-68F9-4B36-A12E-B8AA47125A6E,WINFLDTH2,21119034,8/26/2022,WINFLDTH2_20220826_2022Sum_TS,Water,"Temperature, water",15.1794,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
17450746-95D1-4A97-93A8-6C14D162D5AE,ELKTH1,21119020,6/28/2022,ELKTH1_20220628_2022Sum_TS,Water,"Temperature, water",11.1728,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
17474750-8DAF-47DE-B850-72ED6EB7C35B,HOHTH2,21337447,7/5/2022,HOHTH2_20220705_2022Sum_TS,Water,"Temperature, water",10.663,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
17484DB5-615A-4320-8B54-7CD5826461B1,WINFLDTH2,20651384,10/31/2021,WINFLDTH2_20211031_2021Fall_TS,Water,"Temperature, water",7.84867,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
174886AC-5A8A-471F-97C4-9198E2D62264,WINFLDTH2,21119034,9/16/2022,WINFLDTH2_20220916_2022Sum_TS,Water,"Temperature, water",12.8036,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
17499433-3742-4549-A0F0-267FAC88AA64,OWLTH2,20651393,9/16/2021,OWLTH2_20210916_2021Sum_TS,Water,"Temperature, water",10.568,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
174E97BB-1D2F-4E59-BD37-43A824433934,CEDARTH1,21119059,10/14/2021,CEDARTH1_20211014_2021Fall_TS,Water,"Temperature, water",9.86432,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
